Text,label
"“Vaccines are dangerous,” says the German homeopathic organisation Ärzte für Aufklärung, which campaigns against the coronary measures and against vaccines. They give four cases on her website that would show that vaccines can be dangerous. Three of the four cases are misleading, one is uncertain.",0
"An Instagram post claims Microsoft founder Bill Gates said up to 700,000 people could die from a COVID-19 vaccine.",0
"Rio de Janeiro’s City Hall revised data after Federal Police operation and decreased 1,177 deaths from official COVID-19 records.",0
Images show that Congress party ex-president Rahul Gandhi’s interaction with migrants was a preplanned photo-op,0
A Bolivian doctor found the cure for the novel coronavirus.,0
Clarín anticipated the pandemic of the virus that caused COVID-19 in 2003.,0
COVID-19 tests can be purchased to do the test at home with sanitary guarantees.,0
"An image of the Argentinian president, Alberto Fernández, with the governor of Tucuman (Argentina), Juan Manzur, that was taken during the quarantine.",0
Mumbai and Pune is going under military lockdown,0
"“According to the CDC, so far this year, Florida has had 1,762 deaths from COVID-19 and 5,185 from pneumonia. Average pneumonia deaths in Florida from 2013-2018 for the same time period are 918.”",0
"A jail in Villavicencio, Colombia, has 95 percent of confirmed COVID-19 cases.",0
Sanitiser bottles inside a parked car triggered fire due to heat wave in Bhopal.,0
"Thaddée Ndikumana, Minister of Health of Burundi, contracted COVID-19.",0
A video has been viewed thousands of times in multiple posts on Facebook and YouTube alongside a claim it shows an empty church in Italy after almost all of its congregants died from the novel coronavirus.,0
"An image of several bodies laying on the ground went viral on social media, where it is claimed that they are victims of the coronavirus in Ecuador.",0
"Former interior secretary and 2016 presidential candidate Mar Roxas urged mass testing in light of the coronavirus pandemic, but also said those who fall sick should be brought to an island. He also supposedly chided medical frontliners and told them to do their jobs.",0
"A chain message circulating through various social media communities in Buenaventura (Valle del Cauca, Colombia) claims that the city’s mayor, Víctor Hugo Vidal, received “the first complaint from the Office of the Attorney General for poor performance of functions (sic)” facing COVID-19. There was a “lack of authority and public administration,” says the publication.",0
"Vaccines against the novel coronavirus are dangerous. Moreover, a mutation in the virus will make them ineffective.",0
Masks cause hypoxia or oxygen deficiency and also poisoning by inhalation of CO2.,0
A video has been viewed thousands of times in multiple posts on Facebook and YouTube alongside a claim it shows an empty church in Italy after almost all of its congregants died from the novel coronavirus.,0
"“According to the CDC, so far this year, Florida has had 1,762 deaths from COVID-19 and 5,185 from pneumonia. Average pneumonia deaths in Florida from 2013-2018 for the same time period are 918.”",0
Sanitiser bottles inside a parked car triggered fire due to heat wave in Bhopal.,0
The coronavirus is a bacteria which expands with 5G.,0
The Taiwan government will lift the mask-rationing plan on June 1. The price will rise from 5 to 7-12 New Taiwan Dollar per mask.,0
"The French StopCovid App is tracking all your contacts, hence “you should delete my phone number if I’m in your phone’s contact”.",0
"A chain message circulating through various social media communities in Buenaventura (Valle del Cauca, Colombia) claims that the city’s mayor, Víctor Hugo Vidal, received “the first complaint from the Office of the Attorney General for poor performance of functions (sic)” facing COVID-19. There was a “lack of authority and public administration,” says the publication.",0
One of the people infected with the coronavirus in Egypt seeks to marry his doctor.,0
"A Facebook post listing COVID-19 “survival rates” as 99.983% for the US,  99.956% for Spain, 99.944% for Germany, 99.957% for Italy,” 99.9655 for France, 99.972 for the UK and 99.75% for Russia.",0
"“We’re down near the low end of per capita deaths … Most places are at 60 deaths per 100,000. We’re at 29.”",0
"An image of several bodies laying on the ground went viral on social media, where it is claimed that they are victims of the coronavirus in Ecuador.",0
A photo shows the installation of a hidden 5G antenna.,0
Qatar canceled all Air India Flights in their Vande Bharat Mission (Tto bring back Indian citizen from Qatar).,0
Bill Gates said ‘thousands of people will die with the COVID-19 vaccine’,0
"People given Murga punishment in Uttar Pradesh, viral during lockdown.",0
"A Facebook post listing COVID-19 “survival rates” as 99.983% for the US,  99.956% for Spain, 99.944% for Germany, 99.957% for Italy,” 99.9655 for France, 99.972 for the UK and 99.75% for Russia.",0
"The French StopCovid App is tracking all your contacts, hence “you should delete my phone number if I’m in your phone’s contact”.",0
Goverment to announce Military Lockdown in Mumbai and Pune,0
"Video shows Rashtriya Swayamsevak Sangh (RSS) members paying respect to doctors in Aurangabad, Maharashtra, India.",0
"According to an Italian MP, Bill Gates had millions of women in Africa sterilized and “caused” a polio epidemic that paralyzed 500,000 children in India.",0
The Gates Foundation wall has a sign of “center for the global reduction of the human population”.,0
Maharashtra (India) Governor Bhagat Singh Koshyari facilitated the travel of a model from Maharashtra to Dehradun during the COVID-19 lockdown.,0
A viral video of about 20 minutes long about the masks and the coronavirus uploaded to the YouTube channel of the family doctor Natalia Prego Cancelo.,0
"A statement attributed to the Coordinating Committee of Agricultural, Commercial, Industrial and Financial Associations, from Guatemala, circulated on social networks, which guaranteed a convocation to a caravan against the measures that President Alejandro Giammattei has taken due to the COVID-19 pandemic.",0
Vitamin supplements will protect you against COVID-19.,0
Multiple online articles and social media posts published in May 2020 claim the Japanese government is set to subsidise trips for foreign tourists visiting the country by up to half of the cost after it lifts its coronavirus lockdown.,0
C5N released foreign images of the coronavirus as if they were local,0
A photo of a person with several puncture wounds on their arm has been shared hundreds of times in multiple Facebook posts that claim China and Iran were hit by a deadly insect “pandemic” during the coronavirus crisis.,0
An image of a surgical mask with various messages. The main one is that using it makes you breathe your own carbon dioxide.,0
"“We’re down near the low end of per capita deaths … Most places are at 60 deaths per 100,000. We’re at 29.”",0
